strain,stress_MPa
0.0042638707,39.489149
0.0042649441,39.493749
0.0042705242,39.490113
0.004273901,39.482189
0.0042745493,39.487369
0.004276511,39.49062
0.0042772465,39.516588
0.0042775794,39.494174
0.0042815465,39.499044
0.0042845693,39.510296
0.0042866217,39.489585
0.0042915167,39.518356
0.0042927949,39.518035
0.0042928088,39.514508
0.0042929015,39.513657
0.0042947877,39.517768
0.0042969917,39.517955
0.0043051354,39.521672
0.0043068988,39.52511
0.0043072836,39.536789
0.0043092808,39.537794
0.0043137972,39.535688
0.0043143377,39.534543
0.0043158724,39.535863
0.0043203374,39.534549
0.0043234153,39.553502
0.0043240404,39.543956
0.0043271819,39.556465
0.0043286741,39.556895
0.0043289695,39.560066
0.0043304347,39.555189
0.004330953,39.564415
0.0043310028,39.560864
0.0043359686,39.573756
0.0043385342,39.561704
0.0043400781,39.570176
0.0043412602,39.581848
0.0043441395,39.589398
0.0043483093,39.587176
0.0043492784,39.589018
0.0043521035,39.58976
0.0043527246,39.58927
0.0043573969,39.595607
0.0043617983,39.591035
0.0043637455,39.611575
0.0043658639,39.599602
0.0043686106,39.607466
0.0043688201,39.612646
0.0043700885,39.609753
0.0043721548,39.613571
0.0043768984,39.612331
0.0043805366,39.609638
0.0043829082,39.608418
0.0043830391,39.637712
0.0043833932,39.62789
0.0043872426,39.617531
0.0043903006,39.63541
0.0043916042,39.631272
0.0043947031,39.621533
0.0043972373,39.637608
0.0043984188,39.636261
0.0043989632,39.661603
0.0043993161,39.660384
0.0043995416,39.641176
0.0044009066,39.651891
0.0044027019,39.663074
0.0044119756,39.65166
0.0044132069,39.660906
0.0044139463,39.661395
0.0044165738,39.657121
0.0044169584,39.682442
0.0044228439,39.684759
0.0044242994,39.68685
0.0044247527,39.666323
0.0044273694,39.683608
0.0044294807,39.68084
0.0044295015,39.674053
0.0044323872,39.685963
0.0044333455,39.68575
0.0044350078,39.689294
0.0044375044,39.714061
0.0044397238,39.698995
0.0044477321,39.713542
0.0044493198,39.69213
0.0044493601,39.710308
0.004450715,39.708374
0.004451332,39.716802
0.0044558565,39.71862
0.0044561598,39.712435
0.0044572649,39.73439
0.0044597865,39.720415
0.0044638093,39.728691
0.0044716251,39.735641
0.0044726199,39.72975
0.0044783297,39.729896
0.0044796919,39.730744
0.0044810279,39.737724
0.0044819185,39.750797
0.0044829153,39.751215
0.0044830027,39.749711
0.0044839382,39.752108
0.0044848431,39.751716
0.0044868363,39.754769
0.0044902242,39.750503
0.0044922933,39.74729
0.0045016664,39.757969
0.0045025835,39.761437
0.0045047377,39.775284
0.004504851,39.767008
0.0045123741,39.78187
0.0045144288,39.781517
0.00451571,39.774391
0.0045161388,39.77839
0.004516724,39.782626
0.0045173899,39.793332
0.0045182779,39.779835
0.004519279,39.803361
0.004519358,39.803284
0.0045226271,39.788161
0.0045335317,39.802712
0.0045343342,39.807974
0.0045362591,39.806681
0.0045364567,39.815752
0.0045367308,39.804011
0.0045386912,39.802884
0.0045416193,39.830735
0.0045433086,39.82649
0.0045454644,39.828525
0.0045470049,39.826668
0.0045472299,39.808885
0.0045526423,39.822738
0.0045536346,39.8293
0.004557474,39.835333
0.0045608045,39.847433
0.0045611779,39.836594
0.0045615809,39.84482
0.0045638035,39.848382
0.00456715,39.841405
0.0045699544,39.84724
0.0045723142,39.845179
0.004576996,39.872372
0.0045809887,39.852808
0.0045839723,39.871087
0.0045841716,39.848454
0.0045886653,39.870159
0.0045902114,39.884279
0.0045905913,39.859334
0.0045916834,39.8688
0.0045920483,39.872689
0.004594414,39.876151
0.0045953345,39.871867
0.004600465,39.879785
0.0046074237,39.897257
0.0046090651,39.895376
0.0046094176,39.893267
0.0046105624,39.89486
0.0046192883,39.897957
0.0046200604,39.894626
0.0046215161,39.897479
0.0046224671,39.896165
0.0046246355,39.908594
0.004624971,39.900775
0.0046273517,39.918428
0.0046275328,39.911371
0.0046318169,39.908935
0.0046319883,39.91717
0.0046323068,39.913783
0.0046398824,39.943381
0.0046401743,39.923676
0.0046402449,39.93078
0.0046436977,39.943212
0.0046438094,39.947226
0.0046464871,39.94404
0.0046503599,39.943218
0.0046543826,39.939902
0.0046547206,39.946081
0.0046583476,39.941412
0.0046593144,39.946899
0.0046603216,39.957113
0.0046635178,39.96735
0.0046655938,39.96487
0.0046672883,39.969942
0.0046709916,39.969806
0.0046746329,39.971957
0.0046766751,39.9653
0.0046783316,39.96797
0.0046790836,39.993947
0.004682482,39.977975
0.0046848092,39.994513
0.0046871256,39.993134
0.004689159,39.991541
0.0046896839,39.993623
0.0046962458,39.994394
0.0046973361,39.998553
0.0047003533,39.994602
0.0047010348,40.017782
0.0047022394,40.002451
0.0047047263,40.020419
0.0047048086,40.007337
0.0047090788,40.020902
0.0047102115,40.016298
0.0047127904,40.020217
0.0047141102,40.014038
0.0047145335,40.020122
0.0047233129,40.036574
0.0047235633,40.028277
0.0047248323,40.036559
0.0047251729,40.036402
0.0047283104,40.036188
0.0047298327,40.041504
0.0047302549,40.038709
0.004731062,40.031213
0.0047312647,40.038686
0.0047323467,40.043515
0.0047380626,40.049661
0.0047459357,40.061471
0.0047459401,40.061251
0.0047509066,40.060157
0.0047571355,40.071847
0.0047571959,40.060628
0.0047585411,40.074698
0.0047590057,40.063227
0.0047598662,40.089189
0.0047616331,40.09125
0.0047629553,40.064043
0.0047647927,40.09392
0.0047675334,40.097159
0.0047701395,40.09063
0.0047713524,40.094736
0.0047733281,40.093167
0.0047741161,40.113119
0.0047744343,40.094413
0.0047745228,40.101526
0.004781119,40.111422
0.0047878146,40.11564
0.0047894573,40.109061
0.0047920739,40.12017
0.004792755,40.111075
0.0047936293,40.112561
0.0047957536,40.114359
0.0048034231,40.137947
0.0048044304,40.128274
0.0048062918,40.140365
0.0048066022,40.130623
0.0048074519,40.131507
0.0048093423,40.138372
0.0048137347,40.13696
0.0048160889,40.135782
0.0048161732,40.138042
0.0048234912,40.156719
0.0048310904,40.156514
0.0048318004,40.161765
0.004831931,40.160017
0.0048322112,40.147075
0.0048356661,40.157962
0.0048364,40.171373
0.0048367653,40.17697
0.0048383571,40.160474
0.0048404537,40.186967
0.0048420223,40.159181
0.0048446318,40.180052
0.0048448063,40.182058
0.0048468518,40.182805
0.0048477541,40.183829
0.0048513533,40.185499
0.0048560317,40.183918
0.00486116,40.184377
0.0048628808,40.205593
0.0048678505,40.203291
0.004868187,40.199402
0.0048696695,40.190138
0.0048702559,40.206789
0.0048723799,40.198406
0.004873792,40.206999
0.0048806907,40.221799
0.0048807549,40.221443
0.0048811841,40.210559
0.0048842246,40.227841
0.0048875204,40.226284
0.0048879651,40.221466
0.0048893162,40.222493
0.0048893212,40.225243
0.0048916536,40.22421
0.0048938181,40.234195
0.00489801,40.245693
0.0048987198,40.229838
0.0048993352,40.250255
0.0049008465,40.249475
0.0049095,40.245126
0.0049105221,40.247063
0.0049121966,40.24617
0.0049149662,40.249324
0.0049160305,40.255046
0.004920666,40.252355
0.0049214042,40.267517
0.0049238671,40.27288
0.0049244382,40.269092
0.004924477,40.275802
0.0049280837,40.271785
0.0049301946,40.269825
0.0049331805,40.270993
0.0049336828,40.271581
0.0049387221,40.278297
0.0049391561,40.295359
0.0049436985,40.275683
0.0049447182,40.287745
0.0049481057,40.291936
0.0049499065,40.293713
0.0049507353,40.299082
0.0049515058,40.310197
0.0049515074,40.310969
0.0049523756,40.291883
0.0049545999,40.29347
0.0049669446,40.31476
0.0049673056,40.315163
0.004967967,40.313849
0.0049711287,40.317067
0.0049716869,40.314573
0.0049744341,40.325136
0.0049769777,40.318761
0.0049770559,40.321398
0.0049783437,40.337206
0.004979168,40.329953
0.004982105,40.338624
0.00498577,40.341371
0.0049879744,40.343163
0.0049912795,40.34378
0.004992637,40.340282
0.0049933846,40.363587
0.0049953485,40.340668
0.0049954315,40.35124
0.0050017426,40.359695
0.0050073429,40.366028
0.0050122465,40.364432
0.0050123836,40.359072
0.0050127979,40.367541
0.0050129554,40.36458
0.0050136004,40.364592
0.0050165316,40.370246
0.0050176359,40.380522
0.0050177375,40.386511
0.0050189003,40.382216
0.0050207046,40.387724
0.0050275831,40.384414
0.0050315363,40.384942
0.0050321377,40.393553
0.0050341989,40.388605
0.0050370035,40.411817
0.0050383183,40.404558
0.0050387695,40.401085
0.0050393359,40.404941
0.0050397409,40.409067
0.0050441814,40.413458
0.0050547834,40.423247
0.0050556889,40.417364
0.0050568274,40.435459
0.0050584135,40.437862
0.0050588167,40.411547
0.0050612318,40.414259
0.0050646423,40.425439
0.0050647474,40.438927
0.0050675814,40.434774
0.0050716937,40.432419
0.0050764999,40.435338
0.0050791492,40.455586
0.005079295,40.439221
0.0050798777,40.453178
0.0050799624,40.44478
0.005088908,40.455364
0.0050893811,40.453976
0.0050896098,40.456034
0.0050911152,40.457782
0.0050912933,40.465482
0.005095453,40.455103
0.0050972099,40.457974
0.0051052931,40.481984
0.0051085499,40.47464
0.0051088901,40.480216
0.0051094685,40.480593
0.0051117792,40.479024
0.0051136808,40.49889
0.0051152283,40.49959
0.0051168094,40.484639
0.0051177494,40.479591
0.0051206286,40.500385
0.0051283771,40.500174
0.0051291373,40.516427
0.0051307149,40.504725
0.0051321273,40.500085
0.0051327935,40.505099
0.0051342568,40.505134
0.0051350243,40.496096
0.005136416,40.511014
0.0051366329,40.49897
0.0051377975,40.521031
0.0051389357,40.518062
0.0051406183,40.521037
0.0051424517,40.520224
0.0051443878,40.518103
0.0051490634,40.521666
0.0051533008,40.533591
0.0051554181,40.540345
0.0051598937,40.54171
0.0051605452,40.54454
0.0051637424,40.547655
0.0051664342,40.548936
0.0051718417,40.546685
0.0051723888,40.55335
0.0051725541,40.548616
0.0051738164,40.546652
0.0051761636,40.566203
0.005176179,40.550425
0.0051815899,40.56779
0.0051816525,40.56362
0.0051844895,40.56658
0.0051909144,40.570686
0.0051910367,40.562653
0.0051927449,40.566886
0.0051933465,40.584954
0.0052003459,40.584307
0.0052009291,40.59005
0.0052027566,40.58588
0.0052033094,40.590326
0.0052076438,40.591489
0.0052117724,40.584607
0.0052156318,40.595535
0.0052172828,40.598264
0.0052176814,40.599994
0.0052197907,40.587295
0.0052208967,40.590288
0.0052249492,40.60954
0.0052282652,40.614037
0.0052321327,40.607149
0.0052325614,40.615633
0.0052336357,40.627095
0.0052339368,40.616288
0.0052415864,40.63419
0.0052434536,40.616576
0.0052448302,40.632817
0.0052452074,40.640541
0.0052490338,40.635065
0.0052492869,40.630631
0.0052512157,40.638791
0.0052518207,40.658194
0.0052528792,40.634377
0.0052543378,40.635946
0.0052573398,40.642395
0.0052616321,40.652882
0.0052624915,40.65395
0.0052638291,40.655863
0.0052663219,40.657622
0.0052663307,40.662297
0.0052675906,40.657174
0.0052734441,40.681291
0.0052742377,40.659776
0.0052758323,40.669998
0.0052778034,40.676031
0.0052804013,40.681083
0.0052829662,40.68062
0.0052927286,40.669686
0.0052931574,40.676111
0.0052936471,40.673744
0.0052950841,40.683231
0.0052969249,40.703423
0.0052987984,40.698816
0.0052996383,40.698944
0.0053007805,40.680258
0.0053015115,40.689834
0.0053065981,40.696004
0.0053132338,40.69992
0.0053134428,40.702299
0.0053143316,40.720664
0.0053197393,40.709638
0.0053207552,40.704672
0.0053254489,40.722458
0.0053255306,40.72913
0.0053264225,40.72913
0.0053278805,40.720076
0.0053288165,40.731607
0.0053296616,40.74306
0.0053304666,40.723411
0.0053318118,40.736688
0.0053332343,40.747323
0.0053404299,40.748732
0.0053439629,40.75411
0.0053466501,40.728863
0.0053474233,40.746264
0.0053474657,40.748901
0.0053525999,40.750141
0.0053541006,40.770161
0.0053555696,40.756744
0.0053588717,40.766851
0.0053616354,40.770802
0.0053618159,40.769737
0.0053624917,40.766928
0.0053631126,40.770947
0.0053752768,40.771816
0.0053752981,40.787654
0.0053767424,40.776213
0.005379534,40.779944
0.0053803229,40.768803
0.0053807809,40.794874
0.0053816235,40.791439
0.0053850559,40.795287
0.0053856053,40.798375
0.0053863495,40.797799
0.0053869361,40.797633
0.0053908231,40.803542
0.0053943173,40.808671
0.005400666,40.820056
0.0054012198,40.820376
0.0054021569,40.823183
0.0054051476,40.8232
0.0054124676,40.821604
0.0054175196,40.820415
0.0054180929,40.822482
0.005418534,40.842642
0.0054189912,40.839809
0.0054197315,40.838706
0.0054207248,40.828786
0.0054207611,40.839578
0.0054214641,40.840521
0.0054217967,40.841862
0.0054231471,40.826134
0.0054251116,40.854834
0.0054314428,40.83848
0.0054319986,40.855401
0.005433082,40.8633
0.0054411288,40.858355
0.0054413677,40.860159
0.0054416752,40.860444
0.0054424136,40.86228
0.0054442468,40.867916
0.0054496869,40.866952
0.0054499115,40.864421
0.005455644,40.872119
0.0054580505,40.880746
0.0054584098,40.88939
0.0054609994,40.890354
0.0054630103,40.885418
0.0054652584,40.882629
0.0054657388,40.888862
0.0054663878,40.890677
0.0054703256,40.886284
0.0054726257,40.898099
0.0054733864,40.898283
0.0054822129,40.898609
0.0054829597,40.906838
0.005485847,40.902795
0.0054865008,40.907855
0.005486728,40.911293
0.0054889181,40.907663
0.0054894514,40.916716
0.005491218,40.905295
0.0054912563,40.927985
0.0055002009,40.932616
0.0055033889,40.932865
0.0055038955,40.934209
0.0055058415,40.932687
0.0055069493,40.956929
0.0055108046,40.931551
0.0055130341,40.940216
0.0055130763,40.951512
0.0055134668,40.956053
0.0055151878,40.954825
0.0055168084,40.935642
0.0055224904,40.957688
0.0055286812,40.960055
0.0055291685,40.955342
0.0055291738,40.952437
0.0055307816,40.960171
0.0055326472,40.977637
0.0055327278,40.966899
0.0055359655,40.977156
0.0055369773,40.974445
0.0055374002,40.976222
0.0055433417,40.976863
0.0055457322,40.993546
0.0055458802,40.981016
0.0055486307,40.975326
0.0055519127,40.997111
0.0055559645,40.981615
0.0055581894,40.998903
0.0055597189,41.002116
0.0055614811,41.001487
0.0055619346,41.001665
0.0055680917,41.003747
0.0055714001,41.021234
0.0055716441,41.000606
0.0055731546,41.001893
0.0055746389,41.021626
0.0055774161,41.013575
0.0055794635,41.018274
0.005583856,41.028712
0.0055883425,41.016995
0.0055907263,41.023352
0.0055924738,41.016921
0.0055947236,41.042566
0.0055958808,41.048703
0.0055970159,41.04272
0.0055997073,41.04323
0.0056010945,41.036612
0.0056015201,41.048483
0.0056052751,41.044633
0.0056080087,41.053351
0.0056115888,41.064464
0.005611679,41.048979
0.0056172949,41.069575
0.0056174981,41.067056
0.0056198194,41.068711
0.0056212959,41.071076
0.0056221806,41.068646
0.0056224608,41.064354
0.0056245028,41.056427
0.0056261089,41.067308
0.0056303531,41.091639
0.0056311199,41.089117
0.0056338021,41.075558
0.0056371434,41.08885
0.0056372373,41.090369
0.005641284,41.088948
0.0056421981,41.098375
0.005646974,41.093573
0.0056481043,41.094436
0.0056510397,41.094558
0.0056537585,41.108598
0.0056559459,41.115204
0.0056575447,41.114937
0.0056584592,41.116298
0.0056591089,41.110983
0.0056594787,41.107058
0.0056600742,41.117319
0.0056726619,41.110149
0.0056740662,41.12747
0.0056751863,41.126102
0.0056811799,41.133091
0.0056814056,41.133948
0.0056832546,41.133839
0.0056833806,41.133195
0.0056845534,41.132545
0.0056858763,41.133563
0.0056878493,41.15242
0.0056914724,41.145028
0.0056933563,41.161106
0.0056935248,41.164022
0.0056935255,41.138929
0.0056944118,41.159898
0.0056978156,41.160456
0.0057015712,41.158534
0.005704785,41.16422
0.0057061244,41.16983
0.005714227,41.184591
0.005714454,41.186596
0.0057152784,41.170619
0.0057168643,41.17756
0.005722687,41.182968
0.0057228787,41.185946
0.0057230452,41.1774
0.0057241997,41.182683
0.0057271408,41.18551
0.0057304274,41.188548
0.0057325447,41.196335
0.005735705,41.201556
0.0057414695,41.200633
0.0057421625,41.201938
0.0057421776,41.197658
0.0057428161,41.199132
0.0057504249,41.203404
0.0057514983,41.220538
0.0057545661,41.200138
0.0057564318,41.22011
0.0057569688,41.210496
0.005764722,41.216017
0.0057652423,41.221128
0.0057657491,41.217289
0.0057679295,41.243702
0.0057698669,41.217162
0.0057713565,41.238372
0.0057714926,41.219624
0.0057716873,41.229532
0.0057727839,41.22596
0.0057767891,41.243159
0.0057810467,41.241863
0.0057817563,41.244141
0.0057828374,41.243681
0.0057861123,41.264381
0.0057867705,41.239905
0.0057907379,41.266683
0.0057956749,41.269261
0.0057972653,41.269287
0.0057980465,41.267775
0.0058004731,41.250412
0.0058005003,41.264749
0.0058048891,41.266463
0.00580882,41.269133
0.0058090353,41.271168
0.0058128582,41.281046
0.0058132724,41.291811
0.0058139977,41.264538
0.0058151374,41.289667
0.0058159563,41.293004
0.0058176013,41.292523
0.0058232225,41.291808
0.0058233687,41.308239
0.0058249326,41.312502
0.0058256701,41.286493
0.0058264305,41.310075
0.0058347016,41.311306
0.005838531,41.308441
0.0058398892,41.296848
0.0058421364,41.308426
0.0058438933,41.304629
0.0058450118,41.309559
0.0058451138,41.31392
0.0058511564,41.331303
0.0058540775,41.319577
0.0058595815,41.333492
0.0058607058,41.333109
0.0058628563,41.332119
0.0058635083,41.330318
0.0058638105,41.333207
0.0058646744,41.332015
0.0058695707,41.35571
0.0058728268,41.356526
0.0058754319,41.356737
0.0058759229,41.349585
0.0058778863,41.341145
0.0058813979,41.354453
0.0058817799,41.364233
0.005885701,41.358653
0.0058861966,41.358561
0.0058863599,41.356603
0.0058924273,41.359668
0.0058931961,41.374687
0.0058946185,41.373079
0.0058947788,41.364799
0.005901616,41.378193
0.0059063665,41.373453
0.0059089699,41.39948
0.0059105157,41.400177
0.0059114701,41.399139
0.0059127305,41.385713
0.0059128736,41.376627
0.0059151171,41.395294
0.0059151374,41.382144
0.0059178276,41.402075
0.0059185772,41.399471
0.0059244813,41.396587
0.0059247069,41.40659
0.0059258335,41.401526
0.0059276287,41.423783
0.0059291323,41.417435
0.0059298182,41.423315
0.0059308489,41.411265
0.0059376395,41.422941
0.0059389033,41.422481
0.0059420235,41.441077
0.0059458384,41.44308
0.0059460379,41.44688
0.0059480141,41.428722
0.0059506551,41.419402
0.0059566966,41.442819
0.0059576559,41.426242
0.0059583788,41.445589
0.0059591523,41.448944
0.0059597251,41.449472
0.0059630086,41.467298
0.005965816,41.447909
0.005971963,41.45
0.0059722731,41.470127
0.0059729992,41.457796
0.0059743033,41.471525
0.0059749832,41.468066
0.0059769736,41.464245
0.0059790672,41.465835
0.0059863283,41.489848
0.0059867624,41.470653
0.0059891367,41.478751
0.0059895771,41.487688
0.0059909337,41.487988
0.0059926003,41.484158
0.0059976334,41.490868
0.0059994328,41.488507
0.0060020232,41.506564
0.0060039394,41.498062
0.0060049931,41.4956
0.0060066984,41.491637
0.0060082591,41.509589
0.0060094878,41.512188
0.0060104473,41.511699
0.006015684,41.51053
0.0060164627,41.514659
0.0060206034,41.526216
0.0060228137,41.514175
0.0060264948,41.519708
0.0060303587,41.535344
0.0060305725,41.53982
0.0060310105,41.534199
0.0060330086,41.539031
0.0060367933,41.536329
0.0060382122,41.535216
0.0060388424,41.538696
0.0060412141,41.537583
0.0060444241,41.53863
0.0060471222,41.543039
0.0060489437,41.55645
0.0060497557,41.551413
0.0060525842,41.555124
0.0060553652,41.553391
0.0060556276,41.556675
0.0060575412,41.558057
0.006062351,41.573314
0.00606406,41.577707
0.0060652356,41.567158
0.0060669143,41.577947
0.0060698239,41.571421
0.0060700869,41.574266
0.0060704585,41.573079
0.0060760504,41.592868
0.0060776274,41.575607
0.0060782326,41.573527
0.00608117,41.590551
0.0060813189,41.581857
0.0060880044,41.59859
0.0060893999,41.597528
0.0060908404,41.598015
0.0060932777,41.598092
0.0060938085,41.598205
0.0060958376,41.602417
0.0060969253,41.605953
0.0060985592,41.622707
0.006101412,41.593209
0.006104565,41.610058
0.0061091449,41.623591
0.0061100587,41.625015
0.0061113333,41.623152
0.0061178481,41.625668
0.0061186074,41.628299
0.006121502,41.626896
0.0061256846,41.630927
0.0061264664,41.643166
0.0061274651,41.643285
0.006128409,41.644593
0.0061294193,41.635599
0.0061316011,41.645599
0.0061320076,41.644712
0.0061422972,41.659547
0.0061424182,41.666447
0.0061438962,41.662896
0.0061457019,41.64704
0.0061490288,41.662365
0.0061521576,41.665005
0.0061527849,41.665091
0.006154732,41.667366
0.0061559838,41.66006
0.0061592409,41.678294
0.0061612337,41.687146
0.0061619724,41.677746
0.0061646484,41.683589
0.006166132,41.669179
0.006169377,41.6852
0.0061696706,41.687158
0.0061700701,41.687817
0.0061759006,41.710468
0.0061762686,41.703992
0.0061765381,41.688104
0.0061787499,41.691361
0.0061798321,41.694295
0.0061834154,41.712948
0.0061879419,41.712829
0.0061889012,41.713366
0.0061939912,41.709385
0.0061969769,41.730509
0.006199123,41.708136
0.0062000498,41.71185
0.0062026713,41.729628
0.0062060728,41.72277
0.0062082314,41.731307
0.0062100845,41.715306
0.006210193,41.731779
0.006213031,41.731221
0.006216189,41.73196
0.0062170306,41.736997
0.0062214744,41.740313
0.0062222375,41.755127
0.0062231968,41.756281
0.0062278644,41.75335
0.0062279761,41.758272
0.0062289085,41.755848
0.0062313688,41.759998
0.0062331652,41.753982
0.0062372675,41.762092
0.0062391916,41.768633
0.0062400671,41.781943
0.0062415591,41.781721
0.0062463817,41.781249
0.0062492035,41.782964
0.0062531757,41.781905
0.0062563846,41.795989
0.0062571901,41.77647
0.0062584564,41.793634
0.0062584972,41.782833
0.0062599806,41.786847
0.0062622466,41.795001
0.0062680303,41.80132
0.006269025,41.798389
0.006271851,41.803307
0.0062734735,41.798917
0.0062752824,41.800285
0.0062760834,41.800498
0.0062796635,41.806757
0.0062803556,41.822678
0.006286576,41.823369
0.0062886277,41.814876
0.0062943027,41.825923
0.0062944965,41.822515
0.0062949766,41.845151
0.0062950006,41.826721
0.0062956725,41.822233
0.0062997519,41.832586
0.0063019165,41.84241
0.0063025418,41.843636
0.0063049134,41.839572
0.0063126879,41.8447
0.006314075,41.844027
0.0063142194,41.842817
0.0063161221,41.845662
0.0063171514,41.863706
0.0063178642,41.846335
0.0063224286,41.863383
0.0063241567,41.863819
0.0063281778,41.85543
0.0063339909,41.858073
0.0063353709,41.863727
0.0063387956,41.860962
0.00634001,41.866803
0.0063409892,41.885687
0.006341048,41.88925
0.006342431,41.855789
0.0063424334,41.8809
0.0063446828,41.889591
0.006346286,41.883163
0.0063482555,41.893124
0.0063501426,41.892204
0.0063577086,41.890973
0.0063614511,41.888668
0.0063618381,41.913011
0.0063634079,41.906236
0.0063670285,41.903667
0.0063685834,41.908116
0.0063697803,41.91116
0.0063726109,41.909389
0.0063734828,41.898238
0.0063740002,41.916775
0.0063746765,41.908965
0.006379305,41.926828
0.0063810245,41.927629
0.0063842365,41.925339
0.0063858683,41.931032
0.0063877479,41.927528
0.0063886286,41.928021
0.0063915896,41.925019
0.006395203,41.92285
0.0063965146,41.933876
0.0063985676,41.941886
0.0064023127,41.951515
0.0064052499,41.950201
0.0064094461,41.948869
0.0064104622,41.952482
0.0064112656,41.957088
0.0064119623,41.948602
0.006420752,41.958658
0.0064221626,41.950381
0.0064226711,41.975643
0.0064267129,41.976741
0.0064291845,41.977224
0.0064311632,41.973223
0.0064312755,41.970835
0.0064357401,41.97508
0.0064360906,41.977103
0.0064364313,41.974721
0.0064368513,41.993551
0.0064387909,41.974475
0.0064434605,41.993255
0.0064436351,41.986257
0.0064457676,41.991439
0.0064505952,41.993326
0.0064514507,41.991131
0.0064518094,42.007052
0.0064559872,41.998304
0.0064602782,42.017114
0.0064604904,41.992644
0.0064610127,42.015123
0.0064633525,42.016541
0.0064641529,42.019297
0.0064654732,42.032785
0.0064680183,42.009953
0.0064689341,42.01606
0.0064720755,42.039186
0.0064791202,42.026191
0.00647945,42.033743
0.0064807879,42.014269
0.0064826699,42.021563
0.0064828073,42.038083
0.0064842997,42.048851
0.0064868368,42.053654
0.006490884,42.037294
0.0064953704,42.054689
0.0064966792,42.03495
0.0064976703,42.057863
0.0064977414,42.034218
0.0065009123,42.063045
0.0065021695,42.059839
0.0065025247,42.059204
0.0065056304,42.055911
0.0065067827,42.060823
0.0065078183,42.064306
0.0065132179,42.079654
0.0065138813,42.063725
0.0065146029,42.070885
0.0065177012,42.084896
0.0065219531,42.08017
0.0065250891,42.082843
0.0065271621,42.083807
0.0065299866,42.081523
0.0065307812,42.097915
0.0065328042,42.095225
0.0065383849,42.103335
0.0065423983,42.095922
0.0065487332,42.106476
0.0065496752,42.101327
0.0065506642,42.11464
0.0065528793,42.097868
0.0065528796,42.100615
0.0065546535,42.093083
0.0065554343,42.097438
0.0065563861,42.126022
0.0065583484,42.12121
0.0065600894,42.120217
0.0065608373,42.122646
0.0065624374,42.123498
0.0065632114,42.140056
0.0065674074,42.130739
0.0065693771,42.123456
0.0065744078,42.119635
0.0065766359,42.149706
0.0065787321,42.152174
0.0065802214,42.146638
0.0065813936,42.148347
0.0065815595,42.14714
0.006582127,42.149646
0.0065863773,42.151693
0.0065900231,42.156656
0.0065929059,42.148056
0.0065943146,42.168628
0.0065966192,42.167341
0.0065968535,42.166056
0.006603378,42.176552
0.0066049326,42.167282
0.0066069851,42.166418
0.0066108564,42.190577
0.0066113956,42.186347
0.0066150652,42.167804
0.0066174396,42.186943
0.0066205337,42.189779
0.0066207709,42.189681
0.0066236506,42.183626
0.0066251904,42.182398
0.0066258916,42.187515
0.0066312779,42.195557
0.0066367615,42.184697
0.0066379024,42.19241
0.0066381512,42.205833
0.0066408781,42.200188
0.0066477184,42.207319
0.006648008,42.21499
0.0066486612,42.203632
0.0066498323,42.205171
0.0066523785,42.208749
0.0066529473,42.203587
0.006656532,42.222486
0.0066613544,42.222922
0.0066627649,42.225898
0.0066628162,42.228962
0.0066656802,42.229514
0.0066666638,42.226449
0.0066702968,42.22841
0.0066709713,42.228268
0.0066719256,42.23119
0.0066779809,42.244684
0.0066799422,42.24636
0.0066827947,42.243301
0.0066846371,42.245826
0.0066855436,42.245651
0.0066858251,42.250462
0.006686769,42.244619
0.0066881004,42.263773
0.0066921873,42.269035
0.006692534,42.272295
0.0066964174,42.267133
0.0066989999,42.272209
0.0066990196,42.256718
0.0067027257,42.269883
0.0067028784,42.264823
0.0067039968,42.272556
0.0067076363,42.278999
0.006710464,42.288287
0.0067105142,42.274033
0.006711241,42.286178
0.006715161,42.296293
0.0067169781,42.298002
0.006724383,42.292811
0.0067263109,42.290868
0.0067264748,42.292173
0.0067276155,42.29966
0.0067339571,42.315412
0.0067346182,42.312564
0.0067347483,42.30289
0.0067383982,42.315388
0.0067389881,42.314712
0.0067447206,42.31637
0.0067456604,42.313931
0.0067465583,42.31936
0.0067479403,42.314362
0.0067482313,42.314682
0.0067571004,42.315296
0.0067588891,42.331596
0.0067608139,42.326236
0.006762301,42.340783
0.0067631092,42.32968
0.0067659457,42.331582
0.0067668084,42.325892
0.0067713083,42.319333
0.0067717404,42.348617
0.0067722361,42.345251
0.0067751208,42.352183
0.0067755115,42.346769
0.0067782604,42.351249
0.0067794979,42.349398
0.0067824672,42.347917
0.0067861733,42.366733
0.0067898007,42.349478
0.0067912702,42.365751
0.0067914438,42.378376
0.0067927805,42.356404
0.0067945666,42.378385
0.0067996838,42.380302
0.006801801,42.377231
0.0068073796,42.375567
0.0068077522,42.397875
0.0068125724,42.40486
0.0068144041,42.400055
0.0068149747,42.389658
0.0068164702,42.376439
0.0068167818,42.401241
0.0068205091,42.400758
0.0068222887,42.407495
0.0068226276,42.399037
0.0068261401,42.402244
0.0068307806,42.422635
0.0068320136,42.402084
0.0068345519,42.420117
0.006835885,42.404519
0.0068365327,42.418791
0.0068382057,42.434032
0.0068392404,42.423709
0.0068409101,42.421345
0.006847253,42.445034
0.0068475958,42.42653
0.0068490823,42.439754
0.0068512814,42.437532
0.0068539392,42.443468
0.006854103,42.439846
0.0068547538,42.441961
