stress_MPa,vT_m_s
43.245923,3114.6742
43.247309,3114.6752
43.247478,3114.6904
43.248285,3114.5774
43.256383,3114.548
43.262114,3114.5172
43.264001,3114.4535
43.265392,3114.5532
43.265611,3114.6125
43.265861,3114.5577
43.266131,3114.4575
43.27007,3114.592
43.280503,3114.4851
43.281185,3114.351
43.282983,3114.5648
43.287803,3114.4996
43.287904,3114.4034
43.289746,3114.4666
43.291986,3114.4374
43.292054,3114.4019
43.293098,3114.4866
43.297669,3114.351
43.305637,3114.3884
43.307215,3114.4067
43.30782,3114.3538
43.309182,3114.3162
43.311163,3114.3934
43.311448,3114.4404
43.311775,3114.3086
43.316358,3114.3721
43.325049,3114.3176
43.326835,3114.3059
43.328757,3114.376
43.329351,3114.1708
43.329351,3114.3452
43.329632,3114.4029
43.332074,3114.3227
43.332106,3114.3565
43.334533,3114.3542
43.334939,3114.3864
43.34003,3114.2708
43.346016,3114.2313
43.347297,3114.2857
43.348513,3114.2505
43.352604,3114.3164
43.352761,3114.2836
43.353328,3114.2679
43.359347,3114.2382
43.363701,3114.2572
43.367392,3114.1951
43.369189,3114.1992
43.369382,3114.3392
43.369699,3114.2063
43.369895,3114.2434
43.370919,3114.2806
43.372992,3114.3452
43.373416,3114.2974
43.379643,3114.2062
43.38338,3114.2164
43.384374,3114.197
43.386842,3114.1544
43.387839,3114.2028
43.390093,3114.1551
43.390624,3114.237
43.394321,3114.2067
43.396563,3114.1406
43.399417,3114.0956
43.40227,3114.1632
43.410431,3114.0846
43.411724,3114.1647
43.412241,3114.2126
43.412929,3114.2982
43.41419,3114.1736
43.416281,3114.1206
43.416444,3114.1471
43.420733,3114.1393
43.427571,3114.0884
43.428182,3114.0419
43.430905,3114.0556
43.431774,3114.0015
43.433848,3114.0165
43.434916,3114.1099
43.436595,3114.0769
43.44714,3114.0573
43.4511,3114.0239
43.451169,3114.0314
43.451587,3114.0172
43.454414,3113.9966
43.454533,3114.0316
43.454983,3114.0114
43.458929,3113.9862
43.459305,3114.0529
43.460198,3114.0725
43.465223,3113.952
43.473034,3113.8682
43.476181,3113.7941
43.476181,3113.9856
43.476831,3113.9499
43.478006,3113.9809
43.479785,3113.7936
43.483351,3113.8652
43.484075,3113.9159
43.49185,3113.9667
43.49678,3113.8537
43.499616,3113.8263
43.500277,3113.8421
43.500366,3113.8573
43.501775,3113.8572
43.501888,3113.7695
43.501977,3113.8073
43.505661,3114.7802
43.506142,3113.9179
43.507963,3113.8287
43.5099,3113.7317
43.511998,3113.8203
43.512291,3113.7187
43.514371,3113.8462
43.515744,3113.7933
43.520158,3113.795
43.521365,3113.8005
43.527666,3113.7671
43.527871,3113.7608
43.529046,3113.7711
43.530849,3114.7663
43.532059,3113.7875
43.532549,3113.7905
43.533673,3113.7581
43.537218,3114.7288
43.546423,3114.7232
43.548576,3114.7761
43.551231,3114.5971
43.551706,3114.6909
43.55229,3114.6657
43.552367,3114.6697
43.55695,3114.7375
43.557636,3114.632
43.560991,3114.6689
43.565105,3114.7126
43.573734,3114.6901
43.575378,3114.7076
43.57703,3114.6378
43.577205,3114.6698
43.578623,3114.6045
43.57943,3114.6784
43.581877,3114.682
43.582969,3114.5832
43.584654,3114.6654
43.589545,3114.6652
43.59662,3114.6869
43.596662,3114.5965
43.598593,3114.6159
43.598815,3114.6178
43.600503,3114.5372
43.604324,3114.5941
43.611879,3114.6355
43.616418,3114.6084
43.619266,3114.5115
43.619642,3114.529
43.620903,3114.5265
43.621526,3114.6285
43.621965,3114.5493
43.623617,3114.5459
43.623831,3114.5986
43.624768,3114.5028
43.636281,3114.5594
43.636462,3114.5057
43.636613,3114.5364
43.639473,3114.5507
43.640084,3114.5431
43.641338,3114.4474
43.641733,3114.4471
43.642418,3114.4908
43.643436,3114.4019
43.6582,3114.3884
43.660878,3114.4514
43.661477,3114.3211
43.662094,3114.3844
43.663794,3114.4346
43.666523,3114.4505
43.666523,3114.3966
43.667289,3114.4863
43.668626,3114.4441
43.670949,3114.4235
43.674725,3114.4165
43.67773,3114.5104
43.678952,3114.343
43.681533,3114.4292
43.682426,3114.4039
43.682657,3114.4578
43.684161,3114.4001
43.689258,3114.3936
43.689542,3114.3376
43.691405,3114.4514
43.691936,3114.3752
43.692411,3114.376
43.695926,3114.2954
43.697267,3114.4417
43.70112,3114.3559
43.70169,3114.3267
43.703318,3114.4095
43.712037,3114.4269
43.71592,3114.4181
43.717062,3114.3643
43.719242,3114.3304
43.719835,3114.3878
43.720079,3114.312
43.72047,3114.2823
43.727139,3114.2713
43.730942,3114.3371
43.741831,3114.3988
43.742769,3114.3499
43.743,3114.3884
43.743486,3114.2737
43.744391,3114.3624
43.74478,3114.3545
43.745504,3114.3085
43.74591,3114.3189
43.74925,3114.384
43.75949,3114.3862
43.760128,3114.3751
43.762474,3114.2246
43.763848,3114.2261
43.764643,3114.3053
43.765022,3114.3086
43.765761,3114.2053
43.769695,3114.2778
43.770736,3114.2055
43.779433,3114.2162
43.781533,3114.1422
43.782711,3114.1979
43.78353,3114.2212
43.78388,3114.1767
43.78431,3114.1881
43.787888,3114.1923
43.794259,3114.2716
43.796099,3114.1919
43.801714,3114.19
43.802313,3114.0975
43.803268,3114.0768
43.803773,3114.0597
43.804585,3114.1741
43.807596,3114.1475
43.80762,3114.1417
43.814825,3114.1463
43.819322,3113.9285
43.819583,3114.0304
43.819672,3114.1264
43.82142,3114.097
43.822867,3114.0152
43.824787,3113.9784
43.825715,3114.0573
43.826765,3114.1034
43.827495,3114.0815
43.827777,3113.7917
43.834757,3113.9919
43.838266,3114.0422
43.839271,3114.0312
43.840253,3114.0587
43.841496,3113.8269
43.842431,3114.0052
43.846115,3114.0864
43.848438,3114.0377
43.853065,3114.0481
43.853397,3113.9894
43.854151,3114.0325
43.854545,3113.8126
43.8547,3114.03
43.856195,3114.018
43.857254,3113.9925
43.860152,3113.8461
43.864786,3114.0392
43.872952,3114.0761
43.875301,3113.8111
43.877381,3113.8679
43.879078,3113.8528
43.879184,3113.8061
43.880178,3113.762
43.881293,3113.8865
43.8817,3114.0127
43.887265,3113.8728
43.898941,3113.8243
43.901189,3113.8409
43.901219,3114.8438
43.90355,3113.8148
43.904449,3113.7927
43.90619,3114.032
43.906354,3113.835
43.907344,3113.751
43.91048,3113.7231
43.911711,3113.7916
43.921358,3113.7298
43.922651,3113.7662
43.924449,3113.7182
43.925104,3113.7389
43.926878,3113.8077
43.929382,3113.7682
43.936824,3113.7118
43.938773,3114.6593
43.940639,3114.6757
43.941375,3114.7376
43.941912,3113.7476
43.942324,3114.728
43.942375,3114.6594
43.942793,3114.6939
43.943724,3114.7174
43.948162,3114.7592
43.952184,3114.657
43.959067,3114.5835
43.961007,3114.6708
43.963842,3114.6128
43.966571,3114.628
43.968793,3114.6778
43.969336,3114.6026
43.969861,3114.585
43.97203,3113.6387
43.979446,3114.6929
43.985815,3114.7057
43.98601,3114.6314
43.98709,3114.6608
43.987769,3114.6354
43.988188,3114.5941
43.990466,3114.566
43.993545,3114.6391
43.996173,3114.4911
43.999466,3114.5561
44.006345,3114.6202
44.006802,3114.5279
44.006995,3114.5111
44.007288,3114.5321
44.007813,3114.4801
44.00913,3114.5489
44.009193,3114.5604
44.015556,3114.5314
44.01964,3114.5176
44.02253,3114.5937
44.025134,3114.5333
44.025202,3114.5853
44.025466,3114.4973
44.026801,3114.5384
44.027406,3114.6039
44.027952,3114.5293
44.031616,3114.4683
44.035199,3114.4701
44.035431,3114.5333
44.043063,3114.5083
44.046833,3114.4255
44.047818,3114.5285
44.050093,3114.4666
44.051286,3114.4808
44.054837,3114.4785
44.056723,3114.4833
44.065522,3114.4729
44.066415,3114.3972
44.066495,3114.5081
44.06664,3114.4866
44.066782,3114.454
44.067568,3114.4658
44.069031,3114.4368
44.070123,3114.4425
44.071211,3114.4513
44.072739,3114.4648
44.076411,3114.4123
44.076874,3114.3836
44.078004,3114.4431
44.0813,3114.4313
44.08343,3114.462
44.086153,3114.4013
44.08925,3114.4457
44.097636,3114.4136
44.102011,3114.407
44.102462,3114.3889
44.103922,3114.3364
44.105102,3114.3649
44.105933,3114.383
44.111261,3114.3901
44.111878,3114.344
44.112815,3114.3763
44.116416,3114.3208
44.127095,3114.343
44.12792,3114.3661
44.128899,3114.345
44.133289,3114.3331
44.133645,3114.3162
44.134381,3114.286
44.1353,3114.3531
44.138023,3114.2987
44.145285,3114.3095
44.146077,3114.3367
44.146851,3114.2977
44.147314,3114.31
44.150135,3114.2832
44.150266,3114.2776
44.150637,3114.3075
44.151814,3114.3304
44.152485,3114.3096
44.156035,3114.3091
44.162419,3114.2689
44.165403,3114.2713
44.166557,3114.2559
44.167245,3114.3106
44.168675,3114.247
44.172315,3114.2828
44.174208,3114.2449
44.179434,3114.2483
44.184267,3114.3397
44.186533,3114.2357
44.187046,3114.2762
44.187631,3114.2452
44.188811,3114.2958
44.189879,3114.2802
44.189947,3114.2605
44.190392,3114.2552
44.192297,3114.2614
44.199428,3114.2134
44.204954,3114.1811
44.205034,3114.2488
44.206882,3114.167
44.209167,3114.1589
44.209867,3114.2814
44.210834,3114.2002
44.21089,3114.2033
44.214269,3114.1232
44.222355,3114.1885
44.226671,3114.2038
44.228926,3114.1851
44.230284,3114.2763
44.232476,3114.1824
44.232589,3114.0459
44.23312,3114.1056
44.233684,3114.2092
44.235268,3114.1478
44.243336,3114.1178
44.248626,3114.1236
44.250429,3114.1054
44.251322,3114.1688
44.252366,3114.2206
44.253209,3114.0674
44.254463,3114.0846
44.254526,3114.1066
44.262301,3114.0412
44.263935,3114.1259
44.265715,3114.1582
44.266602,3114.1577
44.267151,3114.0798
44.267999,3114.0795
44.268186,3114.1412
44.269355,3114.1593
44.269737,3114.0891
44.269924,3114.1724
44.27352,3114.1439
44.283068,3114.1097
44.283306,3114.0955
44.284584,3114.0772
44.286557,3114.1182
44.287631,3114.0666
44.288162,3114.1604
44.29176,3114.0736
44.293196,3114.1248
44.301531,3114.1461
44.311009,3114.145
44.311392,3114.1422
44.311623,3114.1315
44.312077,3114.1128
44.312258,3114.1072
44.312465,3114.1019
44.313901,3114.1867
44.315654,3114.1178
44.32049,3114.1433
44.326734,3114.0623
44.327057,3114.1302
44.328887,3114.1156
44.329243,3114.0848
44.329997,3114.075
44.330973,3114.1283
44.335856,3114.1643
44.335867,3114.1085
44.342423,3114.017
44.345971,3114.033
44.34679,3114.127
44.348475,3114.0908
44.34873,3114.0551
44.348899,3114.0017
44.351815,3114.1063
44.353544,3114.0372
44.354986,3114.0554
44.365947,3114.0103
44.369497,3113.9504
44.369993,3114.0046
44.370604,3114.068
44.372496,3114.0035
44.375344,3114.0094
44.375424,3113.9734
44.377492,3114.1074
44.379607,3113.9644
44.388304,3114.0551
44.389025,3113.9688
44.393893,3114.0728
44.394021,3113.9863
44.394655,3113.9867
44.395118,3114.9105
44.397723,3114.009
44.400108,3114.9771
44.401282,3113.9894
44.403899,3113.9282
44.408218,3114.9481
44.412501,3114.894
44.413121,3113.9378
44.413575,3114.0651
44.414551,3113.9455
44.414661,3113.9375
44.416224,3114.84
44.422706,3113.9284
44.42469,3114.8324
44.425153,3114.9204
44.425927,3114.9061
44.426221,3114.8315
44.427713,3114.9888
44.429709,3114.9311
44.430659,3113.949
44.434574,3114.8872
44.437677,3114.9059
44.445645,3114.8868
44.446176,3114.8287
44.448051,3114.8025
44.448424,3114.8612
44.449629,3114.8739
44.450453,3114.8365
44.451471,3114.7173
44.453521,3114.8395
44.455885,3114.8466
44.457929,3114.8173
44.458383,3114.7922
44.46436,3114.8293
44.464885,3114.909
44.466427,3114.8743
44.471764,3114.8433
44.472663,3114.8917
44.472678,3114.863
44.47468,3114.8411
44.476454,3114.8215
44.477009,3114.8708
44.479877,3114.8429
44.480975,3114.8741
44.481132,3114.8601
44.481924,3114.9011
44.485377,3114.8567
44.486943,3114.8598
44.491995,3114.7746
44.499476,3114.7666
44.500087,3114.8843
44.501523,3114.8891
44.501787,3114.8362
44.502404,3114.8068
44.504302,3114.771
44.505851,3114.77
44.509078,3114.8157
44.511514,3114.862
44.518977,3114.8396
44.522837,3114.7728
44.526159,3114.7727
44.527043,3114.7912
44.527212,3114.7751
44.528455,3114.7647
44.528686,3114.7585
44.53076,3114.7662
44.533794,3114.7767
44.543254,3114.8205
44.544091,3114.8012
44.544785,3114.6693
44.544883,3114.7137
44.548075,3114.6598
44.548324,3114.7961
44.54976,3114.7345
44.549798,3114.7229
44.550546,3114.7709
44.564016,3114.6898
44.568012,3114.6726
44.569273,3114.6653
44.570622,3114.7065
44.571328,3114.7106
44.571776,3114.7094
44.57247,3114.6317
44.579465,3114.635
44.586151,3114.6957
44.591853,3114.6348
44.591989,3114.5551
44.592197,3114.5527
44.593701,3114.7146
44.594155,3114.592
44.596599,3114.6473
44.598222,3114.6024
44.59902,3114.6676
44.604027,3114.5795
44.608847,3114.5487
44.60896,3114.5905
44.610609,3114.5303
44.61174,3114.5674
44.611926,3114.5453
44.613656,3114.619
44.614362,3114.6336
44.614486,3114.585
44.621748,3114.5084
44.630721,3114.5488
44.631404,3114.5799
44.632451,3114.5667
44.634863,3114.5555
44.635011,3114.5928
44.635394,3114.5104
44.636485,3114.5041
44.637259,3114.5091
44.63917,3114.5622
44.64555,3114.4468
44.646375,3114.4904
44.64733,3114.3674
44.649748,3114.4746
44.651308,3114.4569
44.651608,3114.5367
44.652495,3114.495
44.653625,3114.4811
44.662865,3114.4809
44.664396,3114.4698
44.66552,3114.4185
44.665544,3114.471
44.666063,3114.4031
44.666283,3114.4193
44.666926,3114.4797
44.66938,3114.4903
44.670709,3114.4992
44.676484,3114.3828
44.684609,3114.4436
44.686463,3114.4244
44.686558,3114.5185
44.686689,3114.5111
44.687762,3114.3919
44.687967,3114.4873
44.689842,3114.4411
44.692369,3114.4566
44.69277,3114.4607
44.701936,3114.4312
44.704253,3114.4119
44.704801,3114.4365
44.705122,3114.4378
44.706044,3114.3572
44.707682,3114.4325
44.708661,3114.4644
44.708673,3114.4885
44.713318,3114.4221
44.724252,3114.429
44.724564,3114.3821
44.726524,3114.4031
44.727337,3114.3647
44.728224,3114.4072
44.728619,3114.3633
44.729067,3114.3863
44.731802,3114.4678
44.738289,3114.2401
44.740787,3114.3095
44.741985,3114.4541
44.743385,3114.3974
44.744296,3114.3629
44.744358,3114.35
44.746613,3114.3602
44.748123,3114.3428
44.752563,3114.2255
44.752756,3114.3328
44.763661,3114.2697
44.764023,3114.344
44.764984,3114.3069
44.765856,3114.3157
44.768772,3114.3
44.769193,3114.2217
44.770534,3114.3221
44.773901,3114.3746
44.779169,3114.3214
44.781418,3115.3462
44.782367,3114.39
44.782474,3114.3263
44.783728,3114.4099
44.784253,3114.2887
44.787442,3114.4275
44.788279,3114.3447
44.789243,3114.3686
44.794137,3114.3378
44.801654,3115.2894
44.802399,3114.2076
44.80314,3115.24
44.805671,3114.2777
44.806074,3114.3211
44.806193,3114.2992
44.808412,3114.2423
44.811939,3115.1493
44.819562,3115.1717
44.821093,3115.1207
44.821912,3115.1657
44.823422,3115.1561
44.825213,3115.1322
44.825813,3115.2077
44.827729,3115.1641
44.828904,3115.1869
44.830158,3115.2049
44.832876,3115.2156
44.833175,3115.1372
44.8406,3115.1706
44.841837,3115.2147
44.842122,3115.1379
44.842659,3115.2216
44.84354,3115.0933
44.844821,3115.1703
44.851694,3115.1693
44.860113,3115.2143
44.864557,3115.1953
44.865002,3115.1726
44.865307,3115.2688
44.867043,3115.1746
44.867173,3115.2035
44.868262,3115.1834
44.870208,3115.2096
44.870771,3115.1996
44.873349,3115.2468
44.883696,3115.1551
44.884085,3115.1583
44.88482,3115.1662
44.886357,3115.0856
44.88703,3115.1978
44.888068,3115.178
44.894099,3115.0467
44.901174,3115.0937
44.902752,3115.1074
44.903577,3115.2107
44.903689,3115.1449
44.905695,3115.0583
44.906798,3115.1521
44.906837,3115.0512
44.907442,3115.117
44.907899,3115.0901
44.913069,3115.1672
44.915917,3115.1307
44.918477,3115.0996
44.920438,3115.0895
44.920518,3115.138
44.923416,3115.1909
44.923745,3115.0212
44.925988,3115.0716
44.927068,3115.1951
44.933612,3115.1657
44.943178,3115.0774
44.945275,3115.0557
44.945833,3115.1308
44.94826,3115.0718
44.948773,3115.0303
44.94909,3115.1977
44.951451,3115.103
44.951514,3115.1013
44.954881,3115.0785
44.963154,3115.0732
44.963652,3115.1117
44.96389,3115.0319
44.964788,3115.0668
44.967725,3115.0082
44.967749,3115.0291
44.969247,3115.1298
44.972614,3114.9708
44.981368,3114.9964
44.984034,3114.9967
44.985108,3115.0136
44.985402,3115.0614
44.986443,3115.0381
44.986743,3114.9974
44.986962,3114.9724
44.987348,3114.9791
44.994111,3115.0108
44.995218,3114.894
45.000617,3115.0776
45.004007,3115.0157
45.004289,3115.0775
45.004595,3115.1643
45.005674,3114.9895
45.005906,3114.9762
45.007386,3114.9515
45.00924,3114.9396
45.012058,3115.0271
45.021491,3114.9539
45.022586,3114.9487
45.022948,3114.9919
45.026312,3114.9651
45.026762,3114.8902
45.026869,3114.991
45.027468,3115.0218
45.029791,3114.9503
45.031713,3114.8818
45.040986,3114.8706
45.043626,3114.8522
45.044178,3114.7454
45.04683,3114.7944
45.04718,3114.8365
45.049271,3114.806
45.049521,3115.01
45.052164,3114.7861
45.057747,3114.9568
45.061579,3114.9603
45.064083,3114.8885
45.06494,3114.893
45.066061,3114.8669
45.066337,3114.8458
45.067856,3114.8685
45.069897,3114.9726
45.070416,3114.9453
45.075853,3114.8711
45.080137,3114.7889
45.080475,3114.8856
45.080905,3115.0511
45.080956,3114.9222
45.081329,3114.8114
45.083427,3114.8452
45.085325,3114.8206
45.088511,3114.7785
45.094604,3114.813
45.09865,3114.8555
45.102661,3114.8129
45.104052,3114.8196
45.104182,3114.8532
45.105945,3114.7738
45.106363,3114.7731
45.106455,3114.8394
45.109872,3114.7662
45.113473,3114.7521
45.115565,3114.713
45.122022,3114.7463
45.122334,3114.7351
45.122814,3114.7837
45.124271,3114.6748
45.12482,3114.6277
45.125463,3114.7117
45.135733,3114.7221
45.137228,3114.5787
45.141067,3114.5699
45.141085,3114.6929
45.144181,3114.6889
45.144938,3114.6628
45.145851,3114.6006
45.146626,3114.5516
45.146955,3114.6368
45.153431,3114.6375
45.158094,3114.6674
45.162778,3114.6054
45.163801,3114.5113
45.164077,3114.6743
45.164958,3114.5524
45.165931,3114.612
45.167242,3114.5271
45.169129,3114.5738
45.172543,3114.5416
45.179657,3114.575
45.184777,3114.5644
45.184901,3114.4566
45.185462,3114.5253
45.186014,3114.5016
45.186844,3114.5362
45.186963,3114.537
45.18871,3114.5736
45.191175,3114.5916
45.198081,3114.5315
45.202797,3114.5496
45.203521,3114.5135
45.204832,3114.4715
45.205268,3114.5954
45.207612,3114.4927
45.207716,3114.5287
45.21331,3114.4491
45.218837,3114.5269
45.219581,3114.4021
45.221159,3114.5389
45.222429,3114.4022
45.223277,3114.4828
45.224556,3114.4573
45.225001,3114.5306
45.226475,3114.4795
45.230539,3114.4342
45.234671,3114.4866
45.238495,3114.3564
45.240886,3114.3843
45.242203,3114.395
45.243577,3114.406
45.244096,3114.5026
45.24595,3114.4679
45.246392,3114.4926
45.252936,3114.5162
45.258382,3114.5191
45.25842,3114.3781
45.259711,3114.3346
45.261559,3114.4111
45.261677,3114.4978
45.262404,3114.4413
45.26257,3115.4399
45.264181,3114.4215
45.264507,3114.4974
45.265905,3114.4841
45.269871,3114.3532
45.27338,3114.4452
45.274798,3114.4282
45.27672,3114.3712
45.277284,3114.3655
45.280704,3115.4038
45.281478,3114.2895
45.289722,3114.3996
45.291425,3115.2245
45.292751,3114.4098
45.293204,3114.3532
45.295533,3115.307
45.295548,3114.3313
45.29669,3114.312
45.298188,3115.3478
45.299375,3115.3255
45.302047,3115.2507
45.309709,3115.3923
45.310353,3115.2306
45.310671,3115.2663
45.31132,3115.3132
45.313186,3115.204
45.315055,3115.2668
45.315203,3114.2864
45.317553,3115.2742
45.317888,3115.2635
45.330534,3115.3523
45.330976,3115.2785
45.332987,3115.2662
45.33388,3115.2075
45.334553,3115.1502
45.334915,3115.3156
45.335959,3115.2039
45.337789,3115.2825
45.339412,3115.1796
45.345805,3115.2674
45.350402,3115.209
45.35069,3115.1392
45.353897,3115.203
45.356039,3115.1333
45.356896,3115.1804
45.35732,3115.2065
45.360373,3115.0973
45.365949,3115.1912
45.369058,3115.2042
45.371651,3115.2105
45.373867,3115.2264
45.374985,3115.1326
45.375035,3115.1846
45.37586,3115.2159
45.379263,3115.2219
45.379541,3115.1447
45.383976,3115.1317
45.390746,3115.1256
45.392629,3115.1275
45.393611,3114.9812
45.394362,3115.0977
45.394528,3115.08
45.396052,3115.0617
45.3972,3115.0632
45.400692,3115.1259
45.403489,3115.055
45.412813,3115.0773
45.413599,3115.0688
45.415091,3115.097
45.416322,3115.1066
45.417938,3115.0184
45.4186,3115.1168
45.419407,3114.938
45.419487,3115.0936
45.420493,3115.0352
45.427066,3115.0544
45.429433,3114.9448
45.430388,3114.9961
45.430652,3114.9641
45.433604,3114.9476
45.434197,3114.9195
45.434349,3115.062
45.436547,3114.9858
45.442933,3114.9224
45.447303,3115.0746
45.44954,3114.9695
45.449584,3114.9011
45.450607,3115.0337
45.452411,3114.9874
45.45463,3114.7569
45.456297,3114.9437
45.456683,3114.7099
45.459869,3114.9035
45.467697,3114.7391
45.467709,3114.7973
45.470064,3114.9871
45.470764,3114.7368
45.471693,3114.7255
45.472523,3114.9949
45.472861,3114.849
45.478156,3114.9296
45.484899,3114.7682
45.485973,3114.7322
45.48605,3114.6903
45.48648,3114.8208
45.487204,3114.7845
45.489939,3114.7154
45.490446,3114.7543
45.491045,3114.8186
45.494317,3114.8129
45.49586,3114.9591
45.501885,3114.9631
45.5058,3114.7656
45.509977,3114.9261
45.510057,3114.7602
45.510977,3114.9286
45.514821,3114.9321
45.515426,3114.7523
45.522433,3114.7002
45.523522,3114.698
45.524162,3114.7049
45.524349,3114.7028
45.524738,3114.7521
45.524761,3114.7373
45.525037,3114.7507
45.527461,3114.7302
45.528935,3114.688
45.538244,3114.6779
45.541922,3114.6229
45.542148,3114.6114
45.543601,3114.685
45.544482,3114.6388
45.546716,3114.7291
45.546885,3114.5892
45.548602,3114.6034
45.55218,3114.6069
45.552263,3114.6213
45.561459,3114.6202
45.564912,3114.6325
45.565635,3114.6393
45.566454,3114.6152
45.566781,3114.6135
45.566929,3114.6097
45.567323,3114.5659
45.567816,3114.6089
45.574336,3114.5614
45.577462,3114.5702
45.581716,3114.4244
45.586,3114.5709
45.586113,3114.5603
45.589482,3114.6089
45.590426,3114.5793
45.590995,3114.5756
45.59446,3114.5662
45.595308,3114.5462
45.597382,3114.4593
45.597901,3114.5606
45.599168,3114.6036
45.599868,3114.5736
45.600728,3114.3713
45.602603,3114.3754
45.604739,3114.5312
45.606118,3114.448
45.60866,3114.5588
45.6109,3114.5168
45.614952,3114.5396
45.615246,3114.4599
45.616397,3114.5077
45.618173,3114.5071
45.618862,3114.405
45.62146,3114.4825
45.622664,3114.5395
45.625061,3114.4806
45.635702,3114.3881
45.639703,3114.2211
45.639837,3114.3337
45.639973,3114.3115
45.640923,3114.3926
45.642088,3114.4444
45.645013,3115.4875
45.646947,3114.3078
45.650252,3114.4483
45.65261,3113.3963
45.657158,3114.3317
45.658107,3112.2485
45.658531,3115.3862
45.660367,3114.2045
45.661679,3114.4006
45.663269,3114.3196
45.663838,3113.5968
45.671293,3115.3601
45.673242,3115.3885
45.673434,3115.1536
45.675846,3115.0845
45.676077,3115.3171
45.678513,3114.3364
45.678593,3114.1899
45.681634,3115.1959
45.683843,3115.3154
45.689284,3115.4441
45.693822,3115.2638
45.698966,3115.2904
45.701722,3115.254
45.702016,3115.1915
45.702315,3115.1768
45.703644,3115.3648
45.704024,3115.4068
45.704887,3114.2596
45.712374,3115.2368
45.718518,3115.2487
45.719093,3115.1828
45.720467,3115.3217
45.720897,3115.2779
45.721152,3115.3407
45.72119,3115.0915
45.721321,3115.246
45.723433,3115.195
45.723463,3115.2158
45.733023,3115.1098
45.734797,3115.2507
45.735133,3115.2443
45.737194,3115.1871
45.737399,3115.1434
45.741727,3115.1576
45.74275,3115.2048
45.751068,3115.2059
45.752373,3113.3841
45.752685,3115.1808
45.754453,3115.1107
45.756452,3115.1195
45.75652,3115.2114
45.757137,3115.1104
45.757793,3115.0127
45.758929,3112.8151
45.765431,3115.0009
45.773604,3115.0856
45.773886,3112.8102
45.774316,3115.122
45.775238,3114.0055
45.775858,3114.9291
45.778561,3112.8313
45.779056,3115.0495
45.781064,3114.3301
45.790207,3112.8728
45.792592,3113.2087
45.793716,3112.7731
45.794935,3112.8677
45.796739,3113.7634
45.797326,3113.1517
45.7974,3114.9694
45.798011,3112.946
45.798157,3115.2215
45.80147,3112.801
45.806961,3113.7576
45.811624,3112.788
45.814552,3112.8523
45.814697,3112.7694
45.815952,3112.7816
45.816525,3112.7618
45.817462,3112.7638
45.824893,3112.7149
45.826622,3112.721
45.829265,3112.7664
45.830662,3112.7587
45.830861,3112.6579
45.83163,3114.4768
45.832324,3112.7424
45.832742,3112.695
45.835901,3112.647
45.836213,3112.6036
45.841608,3112.6394
45.843276,3112.7039
45.846129,3112.6372
45.84666,3112.6589
45.847396,3112.6327
45.849606,3112.6954
45.853453,3112.6098
45.85378,3112.6115
45.856046,3112.6756
45.857526,3112.6599
45.866722,3112.5638
45.867078,3112.5827
45.867564,3113.1816
45.869421,3112.5843
45.870406,3112.5202
45.871729,3112.6488
45.871898,3112.589
45.874295,3112.6502
45.876944,3112.6412
45.882714,3112.5656
45.882732,3112.5025
45.882939,3112.5992
45.883025,3112.5875
45.883108,3112.6132
45.884037,3112.5477
45.886443,3112.5194
45.890376,3112.5291
45.899412,3112.515
45.899978,3112.4873
45.902076,3112.5605
45.905199,3112.5354
45.905849,3112.5152
45.906629,3112.4967
45.906884,3112.4372
45.907047,3112.5097
45.911343,3112.4339
45.914072,3112.427
45.91923,3112.4255
45.920073,3112.3599
45.920865,3112.4675
45.922514,3112.365
45.924804,3112.4495
45.928815,3112.4395
45.929076,3112.3987
45.934558,3112.415
45.942152,3112.4227
45.948491,3112.3619
45.948663,3112.361
45.949482,3112.31
45.952086,3112.3725
45.952979,3112.3311
45.953178,3112.314
45.953729,3112.3366
45.953934,3112.3983
45.960211,3112.3115
45.963275,3112.3476
45.963931,3112.3147
45.965061,3112.278
45.967502,3112.2809
45.96771,3112.2243
45.969819,3112.2278
45.970045,3112.1864
45.974651,3112.2793
45.977686,3112.2667
45.979822,3112.2739
45.98323,3112.2599
45.984111,3112.2988
45.984886,3112.2828
45.986146,3112.3003
45.987377,3112.2654
45.988947,3112.2535
45.991293,3112.2728
45.994253,3112.33
45.996576,3112.2687
46.001121,3112.2938
46.001607,3112.2199
46.001714,3112.2798
46.002183,3112.2873
46.0035,3112.2429
46.005137,3112.2505
46.009364,3112.141
46.01471,3112.2553
46.023119,3112.1979
46.024098,3112.1736
46.025166,3112.2407
46.025736,3112.1878
46.027771,3112.1668
46.028002,3112.1879
46.028127,3112.1443
46.02864,3112.141
46.03484,3112.1878
46.041995,3112.194
46.043006,3112.1413
46.044249,3112.1929
46.044368,3112.1107
46.045074,3112.0853
46.04508,3112.1392
46.050799,3112.1845
46.055145,3112.0686
46.056302,3112.118
46.056302,3112.2052
46.060941,3112.045
46.062056,3112.1109
46.063893,3112.1205
46.063961,3112.0626
46.065162,3112.1329
46.066022,3112.0989
46.066316,3112.0669
46.067621,3112.0545
46.076669,3112.6404
46.078461,3112.0164
46.078612,3111.9595
46.082824,3112.1394
46.082943,3111.9659
46.083032,3111.9951
46.083937,3112.0478
46.087909,3112.0849
46.095289,3112.0121
46.099958,3111.9639
