extension_nm,force_pN
-9.8372917,1.9531559
-10.167292,1.9510704
-10.126358,1.9508089
-10.313034,1.9497603
-10.270903,1.9490738
-10.273534,1.9493213
-10.323792,1.950574
-10.030852,1.9519032
-9.9439068,1.9500715
-9.8549519,1.9500715
-9.9221897,1.9533985
-9.4060917,1.9523861
-8.8727522,1.9497474
-8.6666794,1.946185
-8.7471066,1.9477713
-8.7470779,1.9504333
-8.7799349,1.9465277
-8.8384295,1.9496894
-9.2594223,1.9505354
-9.5895071,1.9506109
-9.5227175,1.951661
-9.1924372,1.9478734
-9.4779787,1.949741
-9.2332649,1.9457606
-9.2054405,1.9511838
-9.2499924,1.9513818
-9.1626768,1.9511082
-8.9173574,1.9484583
-8.5383253,1.9476132
-8.8522348,1.9513744
-8.7676983,1.9513828
-8.8352232,1.9517117
-8.77526,1.9476132
-9.2593336,1.9504277
-9.6104736,1.9480904
-9.4268618,1.9479305
-9.5465536,1.9481649
-9.4365005,1.9511405
-9.2433538,1.9435858
-9.1116037,1.9475176
-9.2071209,1.9507647
-8.8178205,1.950574
-8.853447,1.9481585
-8.5814114,1.9499822
-8.5267544,1.9525585
-8.1631832,1.9448211
-8.1958637,1.9481024
-8.133913,1.9450121
-8.0891562,1.9530932
-7.9575562,1.949036
-8.15347,1.948463
-8.2185221,1.950192
-8.0159302,1.9528959
-8.0435019,1.9528129
-8.1622963,1.9494418
-7.9739861,1.9467565
-8.0258255,1.9513625
-8.0192804,1.9508024
-8.0624762,1.9457036
-8.2057352,1.9489211
-8.0564194,1.9468631
-7.7669373,1.9466103
-8.052803,1.9504783
-8.1848612,1.9494051
-8.0003157,1.9506183
-7.8549991,1.9475561
-8.0839968,1.9512666
-7.7402143,1.9523742
-7.8742785,1.9486229
-8.2581244,1.9494556
-8.262228,1.9458184
-7.9203429,1.9490416
-7.8274403,1.9527355
-7.9678822,1.9475553
-8.3363676,1.9495633
-8.293519,1.949048
-8.1920643,1.9488189
-7.9209843,1.9475875
-7.7611418,1.9505354
-7.882515,1.949868
-7.577682,1.9484445
-7.7056994,1.9483305
-7.4779072,1.9495882
-7.5290956,1.9447578
-7.5058589,1.9527299
-7.700386,1.948635
-7.7060518,1.9506625
-8.0008335,1.9495946
-8.0849094,1.9501598
-8.0145817,1.9460903
-8.1002579,1.9483746
-8.4178686,1.9488833
-8.3457413,1.946128
-8.0544682,1.9484767
-7.9663186,1.9523861
-7.8275766,1.9472123
-8.2349958,1.9530166
-8.4578333,1.9501736
-8.5256624,1.9497547
-8.7498283,1.9482229
-8.878171,1.9500263
-8.9286509,1.9512224
-8.5863533,1.9477143
-8.5360107,1.9453105
-8.0355692,1.9532205
-7.851954,1.9506625
-7.7635241,1.9528203
-7.6871939,1.9473337
-7.9299831,1.9512538
-7.8256636,1.9504719
-8.1084423,1.9479939
-7.7571034,1.9470295
-7.8595514,1.9500769
-7.9781842,1.9502436
-8.2151394,1.9471499
-8.0503397,1.9521383
-8.2325315,1.9513366
-8.4067926,1.9521447
-8.3763857,1.9466866
-8.2530146,1.9516296
-8.2870426,1.9530867
-8.5054302,1.9497483
-8.289259,1.946864
-8.1569653,1.9491243
-8.2602329,1.9487756
-8.4677696,1.9518083
-8.5508318,1.9490038
-8.8402977,1.9501727
-9.1458817,1.9510189
-8.8231411,1.9492965
-8.5389538,1.9496332
-8.7478037,1.9517374
-8.7400827,1.9515283
-8.9243355,1.9480013
-8.5434952,1.9474164
-8.3904762,1.9486736
-8.5240297,1.9477777
-8.7923279,1.952412
-9.0062885,1.9494556
-8.9795637,1.9501413
-9.0329657,1.9464579
-8.8214855,1.9492007
-9.4584427,1.9526341
-9.5071268,1.9507841
-9.9332552,1.9506376
-10.331846,1.9472896
-10.368805,1.9460269
-10.286783,1.9499251
-10.324848,1.9509166
-10.231093,1.9493977
-10.301999,1.9515283
-10.325847,1.9484767
-10.387523,1.945982
-10.739777,1.9499822
-10.896231,1.9484638
-10.905699,1.9494556
-11.141384,1.9471821
-11.108161,1.9525079
-11.11107,1.9491943
-10.827826,1.948153
-10.689411,1.9511396
-10.605046,1.949995
-10.919689,1.9508983
-10.879603,1.9499066
-10.976497,1.9507205
-11.104362,1.9486598
-11.193888,1.9495882
-11.238509,1.9502491
-11.071663,1.9512795
-10.91308,1.9470414
-10.732499,1.9519862
-10.699696,1.9503071
-11.008142,1.9491124
-11.119912,1.9487296
-11.351523,1.9498044
-11.422517,1.9525511
-11.299906,1.9483176
-11.46697,1.949729
-11.48736,1.9520618
-11.442198,1.9503384
-11.280335,1.9486662
-11.228936,1.9511967
-11.289012,1.9519217
-11.317919,1.9476573
-11.008986,1.9504148
-11.070169,1.949995
-10.848158,1.9506376
-10.952623,1.9465847
-10.781178,1.9485908
-10.639794,1.9495431
-10.659006,1.945474
-10.85464,1.950123
-10.85743,1.9464772
-10.960255,1.950949
-11.04282,1.9487821
-10.981979,1.945271
-10.769938,1.9490241
-10.331526,1.9507656
-9.9333582,1.9496388
-9.8969965,1.947855
-9.6576414,1.9510953
-9.343133,1.949176
-9.0754271,1.9469081
-9.1749201,1.9509673
-9.3323307,1.9528065
-9.3699913,1.9506496
-9.4975529,1.9484574
-9.4274921,1.9477272
-9.3855371,1.9460205
-9.1349716,1.9480251
-9.3316336,1.9505668
-8.7275476,1.9494878
-8.7577257,1.9497032
-8.9287004,1.9497216
-8.8474245,1.9491493
-8.4409628,1.9510051
-8.6553764,1.9462291
-8.9290924,1.9490038
-8.4250937,1.9481778
-8.5528288,1.9507896
-8.5459223,1.9478798
-8.6551056,1.9490545
-8.2335339,1.9497023
-8.4980412,1.9482853
-8.2696047,1.9513882
-8.5261688,1.9524627
-8.2949514,1.9484702
-8.0323935,1.946014
-7.7949438,1.9477465
-7.5800629,1.951648
-8.0086336,1.9491888
-8.1683865,1.9489026
-8.1149158,1.9488382
-7.7023811,1.9501543
-7.6813407,1.9511589
-7.5897698,1.9490223
-7.7478437,1.9490416
-7.7781425,1.9470607
-7.5788684,1.949302
-7.1089292,1.9493341
-7.2559452,1.9526286
-7.3083887,1.9525143
-7.3275404,1.9501727
-7.1174855,1.9507905
-7.2305384,1.9537488
-7.2071629,1.9496139
-7.1343803,1.9467124
-6.9738173,1.9494106
-6.8468404,1.9500208
-6.8664885,1.950122
-6.571527,1.9488134
-6.5053596,1.9475875
-6.2399721,1.9476573
-6.2496161,1.9524434
-6.1992941,1.9500843
-6.6259241,1.9475883
-6.7686143,1.9492891
-6.6665239,1.9509295
-6.6155457,1.9478421
-6.8914795,1.9496258
-6.8267961,1.949175
-7.1470656,1.9515283
-7.2907314,1.9461914
-7.258256,1.9488962
-7.3214512,1.948083
-7.1267047,1.9507445
-7.2165918,1.94981
-7.3750787,1.9520111
-7.430675,1.9479562
-7.5549364,1.9484831
-7.8487024,1.9519595
-8.1534271,1.9502243
-8.253334,1.9483112
-8.6189222,1.951298
-8.6247377,1.9512483
-8.6586208,1.9534491
-8.7109699,1.9469661
-8.9431572,1.9500087
-8.7551241,1.9476519
-8.9640274,1.9474937
-9.0997686,1.9511396
-9.1151133,1.9496517
-9.1266441,1.9541113
-9.2150002,1.9509683
-9.1721058,1.9468135
-9.455143,1.9511064
-9.4379616,1.9516554
-9.3897486,1.9511912
-9.3812189,1.9517255
-9.3900728,1.9485457
-9.5225019,1.9466554
-9.4163923,1.9529272
-9.3725805,1.9492891
-9.0801582,1.9504728
-8.8849783,1.9488263
-8.809473,1.947854
-8.8313274,1.9495375
-8.8547573,1.9488447
-9.0667095,1.9517697
-9.5979452,1.9496388
-9.5405321,1.9473401
-9.3700247,1.9497787
-9.6475115,1.9509231
-10.000395,1.9469274
-9.9137754,1.9492716
-9.4553766,1.9506818
-9.5015526,1.9488511
-9.4256554,1.9490416
-9.625061,1.9470304
-9.5679684,1.949983
-9.7784443,1.9493158
-9.3540831,1.9474036
-9.4905386,1.9487877
-9.5692091,1.9509737
-9.3075476,1.9476326
-9.4124641,1.9513754
-9.760622,1.9498929
-9.5817232,1.9479948
-9.3380108,1.9496258
-9.6507893,1.9495192
-9.6729698,1.94868
-9.5022011,1.9486091
-9.2293959,1.9469789
-9.3755589,1.9478347
-9.1526423,1.9506506
-9.3832388,1.9510189
-8.9961176,1.9502298
-8.8039007,1.9500916
-8.8819904,1.9479755
-8.5800648,1.9485714
-8.2893295,1.9475176
-7.9264417,1.9504774
-7.7082214,1.9496461
-7.5594335,1.9465029
-8.0110426,1.9487435
-7.9600053,1.9496968
-8.2420101,1.9503071
-8.0311565,1.9486294
-7.9594288,1.947855
-8.2289085,1.951649
-8.8222609,1.9489661
-8.798502,1.947023
-8.8473835,1.9489974
-8.685935,1.9512795
-8.8214979,1.9491824
-9.1012983,1.949048
-8.6906271,1.9497796
-8.3874884,1.949175
-8.6346312,1.946445
-8.9502239,1.9505676
-8.8785763,1.950598
-9.4341469,1.9484445
-9.5680704,1.9455328
-10.068222,1.9489661
-10.069413,1.9504654
-10.093169,1.9507647
-9.866766,1.9498237
-9.9858408,1.9481456
-9.9609547,1.948153
-10.176746,1.9480067
-9.897481,1.9511653
-9.9178534,1.9484895
-9.9825068,1.9470478
-9.9264259,1.9513183
-9.9156513,1.9511718
-9.744976,1.948737
-9.8918943,1.9496388
-9.7434187,1.9503707
-9.8355236,1.9465084
-9.7420301,1.9472004
-10.006303,1.9496903
-10.114706,1.9502491
-10.072848,1.949728
-10.276408,1.9490231
-10.053313,1.9465525
-10.200673,1.9492836
-10.073725,1.9489412
-9.9225264,1.9506634
-9.6758261,1.9475497
-9.5424681,1.9506376
-9.2878113,1.9508724
-9.4043741,1.9488962
-9.3610525,1.9482983
-9.6330233,1.9489864
-9.4848156,1.9509931
-9.4724455,1.9485016
-9.5308123,1.9475185
-9.5386667,1.9496526
-9.5775719,1.9476831
-9.6110811,1.9465783
-9.5618868,1.9487315
-9.6938524,1.9485843
-9.9576483,1.9498237
-10.210073,1.9506311
-10.50812,1.9480196
-10.632887,1.9501349
-10.678185,1.9488199
-10.75498,1.9467235
-10.807637,1.9477842
-11.128408,1.9491308
-10.68566,1.9504526
-10.617803,1.9474092
-10.783481,1.9475313
-10.37647,1.9495568
-10.011513,1.9498615
-9.9222794,1.9494925
-10.091337,1.9479884
-9.8896446,1.9480702
-9.9711895,1.9489082
-9.7344217,1.9485972
-10.073231,1.9505539
-9.8190327,1.9492191
-10.041528,1.9497861
-10.132766,1.9507638
-10.113449,1.950681
-10.298242,1.9484187
-10.622864,1.9483746
-10.387723,1.9496701
-10.117223,1.9465075
-9.9306908,1.9467877
-9.9440928,1.9512538
-9.7928152,1.946535
-9.525342,1.9479498
-9.5024767,1.9481466
-9.4011354,1.9466417
-9.1436291,1.9477971
-8.9881735,1.9518397
-8.7139196,1.9486736
-8.8753424,1.9480325
-8.5508175,1.9491115
-8.8043852,1.9497861
-8.820363,1.949728
-8.881959,1.9490093
-8.6420393,1.9487113
-8.656414,1.9508402
-8.5162621,1.9488447
-8.6128702,1.9482734
-8.2537804,1.9497722
-8.6724501,1.9473714
-8.6337843,1.9479055
-8.5175333,1.9488199
-8.1988144,1.9483746
-8.3574648,1.9463944
-8.3720131,1.9492579
-8.6480427,1.9475811
-8.7873678,1.9494234
-8.2833052,1.949983
-8.7161102,1.9465662
-8.7274399,1.9482927
-8.6359873,1.9486285
-8.4414949,1.9475561
-8.3917761,1.9521198
-8.3429899,1.9484895
-8.0691032,1.9476445
-7.585875,1.9495192
-7.7755275,1.9483563
-7.9332705,1.9487628
-7.897862,1.949544
-7.8177829,1.951146
-7.7320333,1.9478468
-7.4098673,1.9494556
-7.3427634,1.9491557
-7.5920286,1.9482358
-7.5268259,1.9487306
-7.4032359,1.9506311
-7.0938473,1.9491694
-7.0352278,1.9469146
-6.8380876,1.9496001
-6.9186516,1.9497861
-6.7893429,1.9470295
-6.7354908,1.9484454
-6.7995811,1.9499822
-6.6364532,1.9487306
-6.902535,1.9485402
-6.7247839,1.9515725
-6.8230085,1.9482164
-6.9464569,1.9466288
-6.6564956,1.9487885
-6.6697707,1.9479562
-6.817956,1.9513938
-7.2005553,1.9493792
-7.6790447,1.9473337
-7.6312313,1.9469844
-7.8739576,1.9474348
-7.8083057,1.9510696
-7.7065268,1.9473273
-7.8644252,1.9476205
-8.1595192,1.9484702
-8.2392969,1.9480454
-8.4258327,1.9499508
-8.55546,1.9488704
-8.6355524,1.949728
-8.9618454,1.949347
-9.1096039,1.9481585
-9.0110664,1.9465662
-8.8023472,1.9481466
-8.8017702,1.9493213
-8.4849434,1.9477971
-8.8662128,1.9509047
-8.8970814,1.9485853
-8.6909733,1.9492772
-8.8705444,1.9495891
-8.943965,1.9498367
-8.7775822,1.948141
-8.6955681,1.9484887
-9.0341768,1.946648
-9.1177092,1.9479377
-9.3331318,1.9463375
-9.2891769,1.9510511
-9.1323681,1.94929
-9.224926,1.9508541
-8.9742813,1.9490553
-9.1538916,1.9513118
-9.0719604,1.9470929
-8.9499178,1.9504212
-9.0299568,1.9520111
-9.1448488,1.9465213
-8.6437464,1.9485457
-8.4868994,1.9518268
-8.7485542,1.9506054
-8.7946358,1.9496149
-8.9175024,1.9457349
-9.0223799,1.9493719
-9.4276018,1.9478347
-9.4936047,1.9498615
-9.4796562,1.9514574
-10.064491,1.9478927
-9.7308502,1.9504277
-9.7788248,1.9478798
-9.5133247,1.9498487
-9.8115425,1.9467877
-9.5890799,1.9507822
-10.041848,1.9496903
-10.351607,1.9475682
-10.783523,1.9468833
-10.946449,1.9492643
-11.420853,1.9504139
-11.819142,1.9499251
-12.132635,1.9502877
-11.782671,1.9498109
-11.780001,1.9471241
-11.553013,1.9492329
-11.582301,1.948806
-11.36481,1.9511709
-11.509098,1.9498432
-11.544373,1.9495568
-11.533954,1.9505041
-11.678312,1.948909
-11.323241,1.9467307
-11.551647,1.9476058
-11.527473,1.9507389
-11.471583,1.9498044
-11.215237,1.9483682
-11.186039,1.9476326
-11.280828,1.9492201
-11.68372,1.9485145
-11.74068,1.9480444
-11.570065,1.9503568
-11.638947,1.9477834
-11.534039,1.9504397
-11.223277,1.9497418
-11.087965,1.9505161
-11.238786,1.9494878
-10.940403,1.9504848
-10.589765,1.9502372
-10.421366,1.9485016
-10.356544,1.9502629
-10.68594,1.9491372
-10.782432,1.9488447
-10.946896,1.9488447
-11.064729,1.9499058
-11.165023,1.9480196
-11.256023,1.9471811
-11.341394,1.9499886
-10.645146,1.9506496
-10.571696,1.9508412
-10.397726,1.9501036
-10.025518,1.9467748
-10.312776,1.948266
-10.092323,1.9506247
-10.223954,1.949868
-10.223763,1.9470993
-10.28209,1.9499886
-10.314669,1.9503641
-10.356741,1.9480951
-10.502769,1.9494741
-10.627464,1.9524691
-10.18955,1.9479626
-9.883749,1.9490038
-9.9690723,1.951883
-10.108404,1.9482551
-9.5695896,1.9458487
-9.6945381,1.9483434
-9.6095819,1.9505925
-9.2477875,1.9485273
-9.3133078,1.9511027
-9.2770081,1.9461344
-9.3368607,1.9470488
-9.6756239,1.9462484
-9.3504868,1.9463687
-9.3727083,1.9465342
-8.9222975,1.9453536
-8.6149769,1.9502941
-8.6278219,1.9471306
-8.5791836,1.9490416
-8.6775684,1.9515274
-8.3746061,1.9459884
-8.404314,1.9486423
-8.1537256,1.950599
-8.148263,1.9466361
-8.2951326,1.9500465
-8.3868341,1.9511082
-8.4084206,1.9483176
-8.2340803,1.9510437
-8.1933079,1.9480951
-8.1525831,1.946185
-8.1089926,1.9458561
-8.0935431,1.9518323
-8.3601828,1.951344
-8.502986,1.9491308
-8.6656742,1.9492965
-8.6548977,1.9524175
-8.5518169,1.95025
-8.5011292,1.9485521
-8.7195873,1.9502748
-8.8078909,1.9497161
-8.8275957,1.9497344
-8.4778681,1.9527872
-8.7381678,1.950949
-8.9212885,1.9488511
-9.4418268,1.9460968
-9.3730907,1.9501865
-9.2928505,1.950529
-9.0073576,1.9477713
-8.9370728,1.9501801
-8.5035439,1.9498487
-8.6469936,1.9528185
-8.3222971,1.9475875
-7.9435239,1.9481778
-7.8899212,1.9458561
-7.7196264,1.9477713
-7.5917807,1.949913
-7.8775325,1.949417
-7.918395,1.9493029
-7.8358526,1.9496397
-7.7139525,1.9508153
-7.6055098,1.9472831
-7.6986957,1.949302
-7.7494941,1.9501607
-7.8675179,1.9518139
-7.8357053,1.9517052
-7.996479,1.9490167
-8.0698309,1.9522967
-8.061758,1.9464524
-7.8161077,1.9483507
-7.9083462,1.9528894
-7.7121177,1.9495192
-7.5341868,1.9528571
-7.6118469,1.950936
-7.2223253,1.9457275
-7.0587163,1.952036
-7.0578713,1.9498799
-6.8275919,1.9469651
-6.4793863,1.9465662
-6.6266065,1.9454684
-6.7082171,1.9498808
-6.6134934,1.9481337
-7.0040083,1.952247
-6.8054819,1.952564
-6.7546301,1.9473842
-6.5402322,1.9468006
-6.3312292,1.9488125
-6.1253176,1.9503255
-5.758317,1.9479498
-5.486805,1.9493663
-5.9871898,1.9527429
-6.2190137,1.9516932
-6.4244533,1.9476712
-6.4409466,1.9464524
-6.638113,1.9492836
-6.8301573,1.9499195
-7.088284,1.9495375
-7.2952991,1.9519659
-6.9113421,1.9497796
-6.9538665,1.9490167
-6.7289519,1.9540237
-6.5722957,1.9507325
-6.4646435,1.9525383
-6.9469914,1.9532647
-6.8591099,1.9512925
-6.7151346,1.9484702
-6.8473005,1.9527816
-7.3880548,1.9497161
-7.6249475,1.9480895
-7.4895062,1.9515402
-7.7393713,1.9494677
-7.6802049,1.9485402
-7.9189601,1.9482164
-7.9992471,1.9494612
-8.3461809,1.9498432
-8.2819672,1.9509683
-8.250452,1.9529161
-8.569068,1.9484702
-8.8528738,1.9480389
-8.810359,1.9474992
-8.8081217,1.9479176
-8.8832788,1.9501413
-9.0024176,1.9490287
-8.9441557,1.9509166
-9.1189623,1.9487941
-9.1831589,1.9529724
-9.049942,1.950727
-8.9811277,1.9465984
-8.9315739,1.9469017
-9.1142321,1.9477787
-9.1681232,1.9481907
-9.3706322,1.9486543
-9.3715496,1.9497354
-9.5625105,1.9499886
-9.4772053,1.949048
-9.8697472,1.9512869
-10.020712,1.9466922
-10.120102,1.9482358
-10.126522,1.9457679
-10.04447,1.9501855
-9.8559961,1.9493406
-9.5347652,1.9499646
-9.5186968,1.9482486
-9.7509298,1.9512795
-9.9802485,1.9509737
-10.250101,1.9468006
-10.247989,1.951578
-10.160111,1.9496075
-10.226667,1.9504471
-10.063248,1.9482036
-10.081203,1.9479369
-10.350599,1.9513183
-10.179858,1.9459443
-10.32368,1.9486101
-10.382453,1.9492579
-10.09912,1.9448156
-10.15412,1.9502491
-10.415131,1.9476519
-10.252034,1.9494612
-10.259125,1.9490931
-10.155292,1.9496011
-10.206135,1.950949
-10.311845,1.9475241
-9.8263483,1.9515219
-9.8350105,1.9465148
-9.7577467,1.9452333
-9.6944456,1.9490287
-9.3331375,1.9489082
-9.206624,1.9527936
-9.3116875,1.9521834
-9.365797,1.9506054
-9.383954,1.946978
-9.4288321,1.9455695
-9.134758,1.9492458
-9.0712633,1.9486543
-8.9073029,1.9497658
-8.8380804,1.9500585
-8.7519665,1.9505612
-8.6595097,1.9535635
-8.621335,1.9503448
-8.3861866,1.9529467
-8.2084007,1.948934
-8.6623249,1.947137
-8.7041035,1.9495118
-8.646595,1.951146
-8.4351711,1.9515412
-8.6386271,1.9476205
-8.6669683,1.9477658
-8.5009527,1.9478035
-8.3977203,1.9514132
-8.6304398,1.9535515
-8.7155447,1.9491317
-8.7324839,1.951648
-8.756629,1.9487444
-9.207757,1.9534242
-9.1506186,1.9510447
-9.1895447,1.9471499
-8.9785309,1.9480132
-8.9743948,1.9500272
-8.9261665,1.9496323
-9.0864782,1.9468704
-9.1952534,1.9533541
-9.4406443,1.9511718
-9.8451691,1.9506763
-9.8375015,1.9533228
-10.242498,1.9498873
-10.650079,1.9454877
-10.344601,1.947136
-10.276538,1.9487747
-10.101431,1.9467933
-10.109578,1.9532961
-10.51724,1.949913
-10.869959,1.9491317
-10.953612,1.9508227
-10.845819,1.9508854
-10.308787,1.948933
-10.373895,1.9508845
-10.498458,1.9458046
-10.362015,1.9492522
-10.192771,1.9478476
-9.9810009,1.9516932
-9.8580427,1.9511838
-10.023607,1.9477713
-9.9831371,1.9468714
-9.8879442,1.9503641
-9.8682508,1.9512731
-9.8326693,1.9497796
-9.9638233,1.9533218
-10.150008,1.9529531
-10.504585,1.9508467
-10.419095,1.9458809
-10.529206,1.9483811
-10.490379,1.9500843
-10.572986,1.9476326
-10.353766,1.9468125
-10.496754,1.9507389
-10.151013,1.9481723
-9.5495186,1.9476757
-9.6449833,1.946921
-9.7482014,1.951216
-9.7962208,1.9516296
-10.010142,1.9482026
-10.200283,1.950261
-10.157258,1.9496461
-10.13776,1.9446632
-10.006692,1.9498863
-9.4452181,1.9486607
-9.5195293,1.9515845
-9.4677906,1.9526286
-9.2900524,1.9506118
-9.4904537,1.9509673
-9.3093796,1.9523622
-9.20609,1.9450754
-9.2296638,1.9511386
-9.0584106,1.9458671
-8.6669769,1.9477217
-8.9000883,1.9514132
-8.855175,1.9518452
-8.4997549,1.9503641
-8.1727171,1.9519217
-7.9456892,1.9532324
-8.173748,1.9464643
-8.2625647,1.945272
-8.0587807,1.9488769
-8.1320286,1.9492449
-7.9751625,1.9507453
-7.9936361,1.95186
-7.6801038,1.9487692
-7.7403159,1.9481659
-7.8211517,1.9495633
-8.0366936,1.9531319
-8.0632887,1.9497151
-8.0002728,1.9493277
-7.9894233,1.9536797
-8.0328255,1.9497916
-8.0766582,1.946694
-8.229826,1.9529272
-8.1526222,1.9506818
-8.0846653,1.9509295
-8.4936247,1.9480895
-8.4767313,1.9517319
-8.5970144,1.9474357
-8.8107948,1.9498165
-8.5596876,1.9491639
-8.1590843,1.9495817
-8.2674074,1.9502933
-8.7214489,1.9520996
-8.7296658,1.9483424
-8.7724581,1.950796
-9.142643,1.9520875
-9.4178486,1.9514648
-9.4724398,1.9478862
-9.5550032,1.9502048
-9.6448517,1.9478734
-9.4782562,1.9487637
-9.3567333,1.9480132
-9.2661448,1.9475939
-9.5602732,1.9482863
-9.7740173,1.9542387
-9.5351219,1.9501276
-10.10329,1.9461795
-10.170634,1.9494354
-9.9972649,1.9502058
-9.9626265,1.9481714
-9.6417093,1.9518582
-9.6332464,1.9502923
-9.2795143,1.9512602
-9.2093706,1.9488328
-9.1552086,1.9527872
-9.4056206,1.9498744
-9.4205494,1.9496968
-9.4458113,1.9465847
-9.3062716,1.9465461
-9.1045303,1.9463181
-8.8570852,1.9535007
-8.6999149,1.9511341
-8.8447504,1.9481897
-8.7037067,1.9486736
-8.3805485,1.9487821
-8.752492,1.9494677
-8.2650146,1.9538115
-8.5710487,1.9473521
-8.619688,1.9480766
-8.5802078,1.9508338
-8.50945,1.9477153
-8.4495039,1.9532334
-8.3502874,1.9482744
-8.3282213,1.9514196
-8.3291044,1.9515412
-8.4020777,1.951648
-7.9907036,1.951731
-8.0868473,1.9490489
-7.9462862,1.948038
-7.9390111,1.9469339
-7.8886266,1.9458938
-7.8344078,1.9483498
-7.6423597,1.9499701
-7.5075045,1.9506054
-7.8077478,1.9509305
-7.7176642,1.9501801
-7.6001382,1.9528645
-7.67801,1.9482734
-7.5631256,1.9499195
-7.8992109,1.94741
-8.0071783,1.9482927
-7.825315,1.946275
-7.7780194,1.9511138
-7.8779855,1.9493977
-7.2501998,1.9521447
-7.0329509,1.9514315
-7.0750847,1.9458616
-6.6862693,1.9502243
-6.6550183,1.9488962
-6.76828,1.949983
-6.6598287,1.9532647
-6.3868589,1.9501284
-6.2227225,1.9484261
-5.8526635,1.9472648
-5.958457,1.9529973
-5.8807468,1.9481208
-6.1131492,1.9522268
-6.1633396,1.947194
-6.1091824,1.9496453
-6.0567079,1.9505041
-6.5105371,1.9478614
-6.589994,1.9517955
-6.6661396,1.9471425
-6.592773,1.9498615
-6.4264646,1.9502941
-6.5714364,1.9524884
-6.8112507,1.950529
-6.6050649,1.9471627
-6.293324,1.9514509
-6.3609266,1.9481585
-6.2667665,1.948312
-6.1005664,1.9520682
-5.8870993,1.9493341
-5.6181812,1.9498044
-5.8269162,1.9523041
-5.9825678,1.95254
-5.6369152,1.9531753
-5.8623948,1.948807
-5.7555308,1.9504471
-5.6260924,1.9482863
-5.7242188,1.9467307
-5.9303164,1.9512473
-5.8693609,1.9484638
-5.6059136,1.9494299
-5.5270605,1.9479939
-5.526042,1.9455061
-5.4492168,1.9502298
-5.4149294,1.9469274
-5.5202899,1.9457725
-5.6257315,1.9466738
-5.7959547,1.9504719
-6.054369,1.9474109
-5.7768326,1.9497916
-5.7058978,1.9509673
-5.6592965,1.9543356
-5.4944272,1.9493341
-5.7179327,1.9502869
-5.4736462,1.9476776
-5.3953018,1.9481337
-5.9575167,1.9492716
-5.7278748,1.9509176
-5.8211527,1.9473907
-5.5938339,1.9475865
-5.6590009,1.9465029
-5.6649199,1.9506303
-5.7985849,1.9511967
-5.7132616,1.9497796
-5.74015,1.9500585
-5.9938016,1.9501929
-5.7662482,1.9476261
-5.5994563,1.9494041
-5.4402881,1.9481585
-5.6373167,1.9492329
-5.6511917,1.9481575
-5.7752008,1.9497658
-6.0307498,1.9458873
-5.6608362,1.9528065
-5.9938846,1.9516674
-5.988956,1.9512409
-6.1059279,1.9492707
-6.1279984,1.9503319
-5.9613371,1.9484509
-5.888762,1.9493277
-5.7010751,1.9499002
-5.8412933,1.9504471
-5.993341,1.9500456
-5.5767965,1.9520618
-5.7794204,1.9483563
-5.549469,1.9527622
-5.5404072,1.9486423
-5.7111464,1.9517438
-5.6700721,1.9476583
-5.8355961,1.9469844
-5.9672647,1.9490682
-6.1680684,1.9468759
-6.6503425,1.948737
-6.7599168,1.9494934
-6.793582,1.9520692
-6.8706594,1.9518461
-6.8583999,1.9473778
-6.8348455,1.9491436
-6.5170226,1.9455383
-6.33845,1.9505603
-6.3067183,1.9519153
-6.4367476,1.9520369
-6.3887892,1.9526286
-6.3923306,1.9493599
-6.1946077,1.9483434
-6.3643589,1.9499122
-6.646296,1.945665
-6.5146823,1.9512031
-6.5823703,1.9492579
-6.4243259,1.9479498
-6.6700158,1.9498799
-6.6547775,1.9520295
-6.2917914,1.9504029
-6.5922132,1.9486672
-6.744112,1.9477143
-7.0228367,1.9476012
-7.0070729,1.9503448
-6.8611102,1.9473916
-6.4287868,1.9525908
-6.2365108,1.9511912
-6.0695944,1.9480573
-5.7463756,1.9514196
-5.8472281,1.9468824
-5.8698068,1.9487554
-5.274868,1.9483048
-5.3723335,1.9486303
-5.5665326,1.9488769
-5.4453659,1.9507325
-5.2157865,1.9488199
-5.2024045,1.9496968
-5.0980296,1.9522525
-5.4111605,1.9511018
-4.9612641,1.9471811
-4.8767166,1.9500087
-4.9556336,1.9507574
-4.8649859,1.9520941
-4.668026,1.9539657
-4.8184862,1.9554493
-4.9184756,1.956164
-4.7774267,1.9580469
-4.9859958,1.9617773
-5.2738934,1.9608182
-5.3094597,1.9629223
-5.3518205,1.9621923
-5.5858598,1.9681815
-5.8007121,1.9667716
-5.8230066,1.9703327
-5.5916238,1.97172
-5.5039935,1.9693563
-5.4618263,1.9728457
-5.5300069,1.9742543
-5.8642111,1.9778485
-5.6469684,1.9763794
-5.648972,1.9798738
-5.6854281,1.9840531
-5.8062987,1.9864149
-5.6625733,1.9853667
-5.3247738,1.9878331
-5.4588094,1.9876202
-5.4212203,1.9945776
-5.4832172,1.9908421
-5.3018036,1.9954374
-5.1113253,1.9979098
-5.3891745,1.9985088
-5.2088532,2.0006146
-5.1258769,2.0044518
-4.9036136,2.0065563
-4.9395332,2.0080755
-5.0833592,2.0103271
-5.3364697,2.0098033
-5.1684084,2.0101972
-4.9329209,2.0136855
-5.2039819,2.0182984
-5.0574694,2.0166147
-4.8866987,2.0193381
